,id,dev_id,id_route,date,hour,predicted_hour,type_record,latitude,longitude,predicted_latitude,predicted_longitude,speed,accx,accy,accz,gyrox,gyroy,gyroz,SF,BW,CR,RSSI
27,1055,tarjeta4-esp32lora,0,2022-12-11,0 days 13:19:12,0 days 13:19:12,1,2.453658,-76.630762,2.4527638816719,-76.6319076,,,-0.6974613567,,,,7.1689128788107,,,,
28,1058,tarjeta4-esp32lora,0,2022-12-11,0 days 13:19:23,0 days 13:19:23,1,2.453457,-76.631087,2.4524562161109,-76.6319076,,,-1.001375853664,,,,8.8643780362966,,,,
29,1071,tarjeta4-esp32lora,0,2022-12-11,0 days 13:20:13,0 days 13:20:13,1,2.453122,-76.631648,2.4522726913125,-76.63138042346,,,-1.212080727239,,,,10.572858558197,,,,
30,1074,tarjeta4-esp32lora,0,2022-12-11,0 days 13:20:27,0 days 13:20:27,1,2.453070,-76.631789,2.4517788396886,-76.63061642706,,,-1.213218682323,,,,10.404348545709,,,,
31,1084,tarjeta4-esp32lora,0,2022-12-11,0 days 13:21:10,0 days 13:21:10,1,2.453043,-76.631865,2.4512531911023,-76.62946917134,,,-1.186703067273,,,,10.790303914076,,,,
32,1101,tarjeta4-esp32lora,0,2022-12-11,0 days 13:22:23,0 days 13:22:23,1,2.453043,-76.631865,2.4512821352231,-76.62923116626,,,-1.198001371653,,,,11.193480052877,,,,
33,1111,tarjeta4-esp32lora,0,2022-12-11,0 days 13:22:53,0 days 13:22:53,1,2.452584,-76.631771,2.4514745216537,-76.62941380531,,,-1.195598797748,,,,11.450268466889,,,,
34,1124,tarjeta4-esp32lora,0,2022-12-11,0 days 13:23:33,0 days 13:23:33,1,2.451726,-76.630142,2.451356147409,-76.62911685426,,,-1.169476546772,,,,11.630031213479,,,,
35,1126,tarjeta4-esp32lora,0,2022-12-11,0 days 13:23:42,0 days 13:23:42,1,2.451511,-76.629742,2.450782615271,-76.62813460652,,,-1.165925420418,,,,11.318154215834,,,,
36,1147,tarjeta4-esp32lora,0,2022-12-11,0 days 13:25:07,0 days 13:25:07,1,2.450130,-76.625455,2.4498055309331,-76.62598167961,,,-1.160601001752,,,,10.781366228846,,,,
37,1157,tarjeta4-esp32lora,0,2022-12-11,0 days 13:25:35,0 days 13:25:35,1,2.449293,-76.624137,2.4493299789052,-76.62482307271,,,-1.142687418792,,,,10.650340849053,,,,
38,1164,tarjeta4-esp32lora,0,2022-12-11,0 days 13:26:01,0 days 13:26:01,1,2.448570,-76.623038,2.4487756362087,-76.62381269797,,,-1.117863344957,,,,10.512862070957,,,,
39,1177,tarjeta4-esp32lora,0,2022-12-11,0 days 13:27:13,0 days 13:27:13,1,2.447412,-76.620553,2.4471538820009,-76.6205566453,,,-1.097135657106,,,,9.7694088729053,,,,
40,1190,tarjeta4-esp32lora,0,2022-12-11,0 days 13:28:26,0 days 13:28:26,1,2.446492,-76.618643,2.4460770764177,-76.61848975969,,,-1.129440208631,,,,9.092351276492,,,,
41,1192,tarjeta4-esp32lora,0,2022-12-11,0 days 13:28:37,0 days 13:28:37,1,2.446146,-76.617988,2.4458306527613,-76.6178295774,,,-1.101512368612,,,,9.1780655618179,,,,
