,id,dev_id,id_route,date,hour,predicted_hour,type_record,latitude,longitude,predicted_latitude,predicted_longitude,speed,accx,accy,accz,gyrox,gyroy,gyroz,SF,BW,CR,RSSI
0,151,tarjeta4-esp32lora,0,2022-12-27,0 days 09:50:16,0 days 09:50:16,1,2.450782,-76.627605,2.4512183129004,-76.62845494188,,,0.6942983344036,,,,1.9675472896312,,,,
1,152,tarjeta4-esp32lora,0,2022-12-27,0 days 09:50:30,0 days 09:50:30,1,2.450682,-76.627653,2.4516134570624,-76.62901244432,,,-0.068755807182,,,,0.2369556561282,,,,
2,153,tarjeta4-esp32lora,0,2022-12-27,0 days 09:50:40,0 days 09:50:40,1,2.450601,-76.627869,2.4520676496003,-76.62946811856,,,-0.389438614795,,,,-0.789137867198,,,,
3,154,tarjeta4-esp32lora,0,2022-12-27,0 days 09:50:50,0 days 09:50:50,1,2.450916,-76.628105,2.4524169182993,-76.62987153465,,,-0.073915209745,,,,-1.938985920275,,,,
4,155,tarjeta4-esp32lora,0,2022-12-27,0 days 09:51:01,0 days 09:51:01,1,2.451404,-76.628366,2.452678993895,-76.63036041272,,,0.2163902527594,,,,-1.94671339375,,,,
5,156,tarjeta4-esp32lora,0,2022-12-27,0 days 09:51:13,0 days 09:51:13,1,2.451746,-76.628640,2.45278595037,-76.63092812928,,,0.0510400803552,,,,-0.838675123295,,,,
6,157,tarjeta4-esp32lora,0,2022-12-27,0 days 09:51:21,0 days 09:51:21,1,2.452017,-76.628906,2.4527634083329,-76.63138657278,,,-0.49063410923,,,,2.501611501878,,,,
7,158,tarjeta4-esp32lora,0,2022-12-27,0 days 09:51:32,0 days 09:51:32,1,2.452344,-76.629331,2.4526367439848,-76.63155652541,,,-0.794361638408,,,,5.6240105170089,,,,
8,159,tarjeta4-esp32lora,0,2022-12-27,0 days 09:51:45,0 days 09:51:45,1,2.4529296,-76.629443,2.4524653931246,-76.63137843793,,,-1.062047783513,,,,7.4301845047073,,,,
9,160,tarjeta4-esp32lora,0,2022-12-27,0 days 09:51:53,0 days 09:51:53,1,2.453290,-76.629643,2.4522716384401,-76.63103401861,,,-1.081106386467,,,,8.3679996265092,,,,
10,161,tarjeta4-esp32lora,0,2022-12-27,0 days 09:52:01,0 days 09:52:01,1,2.453658,-76.629883,2.451991898814,-76.63067838266,,,-1.080537408925,,,,9.0141377495101,,,,
11,162,tarjeta4-esp32lora,0,2022-12-27,0 days 09:52:11,0 days 09:52:11,1,2.453922,-76.630056,2.4516604889241,-76.6301875216,,,-1.180234637885,,,,9.3829457903723,,,,
12,163,tarjeta4-esp32lora,0,2022-12-27,0 days 09:52:20,0 days 09:52:20,1,2.453916,-76.630294,2.4513725862011,-76.62974918073,,,-1.201204803526,,,,9.6472349627292,,,,
13,164,tarjeta4-esp32lora,0,2022-12-27,0 days 09:52:30,0 days 09:52:30,1,2.453799,-76.630545,2.4511198653213,-76.62925593661,,,-1.194869598149,,,,9.9172558767751,,,,
14,165,tarjeta4-esp32lora,0,2022-12-27,0 days 09:52:41,0 days 09:52:41,1,2.453704,-76.630732,2.4508617600101,-76.62875299877,,,-1.200916656141,,,,10.032733707663,,,,
15,166,tarjeta4-esp32lora,0,2022-12-27,0 days 09:52:53,0 days 09:52:53,1,2.453437,-76.631128,2.4506892111272,-76.62823611666,,,-1.186722243456,,,,10.260598380049,,,,
