,id,dev_id,id_route,date,hour,predicted_hour,type_record,latitude,longitude,predicted_latitude,predicted_longitude,speed,accx,accy,accz,gyrox,gyroy,gyroz,SF,BW,CR,RSSI
27,274,tarjeta5-cubecell,0,2022-12-27,0 days 10:35:00,0 days 00:00:00,2,2.446997,-76.620398,2.4461393465685,-76.62092845375,0,-0.0411943,-0.5957994,9.9215648,-0.0079083,-3.1954517,0.8575876,7,125000,4/5,-118
28,275,tarjeta5-cubecell,0,2022-12-27,0 days 10:35:11,0 days 00:00:00,2,2.447013,-76.620386,2.4462861327399,-76.62061643966,0,-0.1681304,-0.4664683,9.1024681,0.3279694,-0.2641539,0.0636945,7,125000,4/5,-111
29,276,tarjeta5-cubecell,0,2022-12-27,0 days 10:35:22,0 days 00:00:00,2,2.447111,-76.620341,2.4462861327399,-76.62061643966,0,-0.4315825,0.0652259,9.9527001,-0.4048549,-2.0504136,2.4606411,7,125000,4/5,-101
30,277,tarjeta5-cubecell,0,2022-12-27,0 days 10:35:34,0 days 00:00:00,2,2.447512,-76.620780,2.4463284178847,-76.62052646758,0,-0.5130132,0.7717567,10.1419066,-0.4811908,0.6518764,1.8652212,7,125000,4/5,-102
31,278,tarjeta5-cubecell,0,2022-12-27,0 days 10:35:44,0 days 00:00:00,2,2.447784,-76.621356,2.4463547892302,-76.62049067523,0,-0.2184258,-0.4664683,10.9562133,-1.1529465,1.0488228,0.277435,7,125000,4/5,-87
32,279,tarjeta5-cubecell,0,2022-12-27,0 days 10:36:06,0 days 00:00:00,2,2.448495,-76.621499,2.4463905578845,-76.62046676372,0,-0.6974297,-0.2102012,9.449746,-0.1147786,-0.3404898,2.1552977,7,125000,4/5,-69
33,280,tarjeta5-cubecell,0,2022-12-27,0 days 10:36:18,0 days 00:00:00,2,2.448970,-76.621296,2.4464282607137,-76.62055290019,0,-0.4627178,0.7717567,9.8377391,-0.0842442,-3.9893445,1.666748,7,125000,4/5,-97
34,281,tarjeta5-cubecell,0,2022-12-27,0 days 10:36:29,0 days 00:00:00,2,2.449410,-76.621335,2.4464282607137,-76.62055290019,0,-0.6638994,0.0101404,10.436494,-0.7865343,0.0869908,3.6056795,7,125000,4/5,-97
35,282,tarjeta5-cubecell,0,2022-12-27,0 days 10:36:41,0 days 00:00:00,2,2.449954,-76.621499,2.4464427550247,-76.62058229022,0,-0.005269,-0.1527208,9.6461376,0.0684274,-1.0427799,0.6133129,7,125000,4/5,-96
36,283,tarjeta5-cubecell,0,2022-12-27,0 days 10:36:52,0 days 00:00:00,2,2.450472,-76.621687,2.4464654529961,-76.62061167654,0,-0.5058281,0.0173255,9.3707103,-0.5422595,2.5450062,0.4759083,7,125000,4/5,-113
37,284,tarjeta5-cubecell,0,2022-12-27,0 days 10:37:09,0 days 00:00:00,2,2.451273,-76.622069,2.4464907937120,-76.62061104102,0,0.4617597,-0.301212,10.062871,-0.8628702,-1.0427799,2.0331602,7,125000,4/5,-114
38,285,tarjeta5-cubecell,0,2022-12-27,0 days 10:37:32,0 days 00:00:00,2,2.451898,-76.622984,2.4465074162435,-76.62060805308,0,0.0617914,0.0556458,10.0006005,-1.3208855,2.0564565,-0.3027176,7,125000,4/5,-112
